Trial,Parameter,0,1,2,3,4,5,6,7,8,9,10,,,,,95%,358.2892783,99.5%,58.23595915
3147,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5097.511865,5767.316388,5755.162107,5828.132675,5689.245723,3001.766391,1388.83513,595.3566453,377.1676932,310.755312,,,,,,3419.354792,,3228.156316
3148,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5605.338949,4346.995971,5378.20053,3526.07692,4119.351288,5497.658899,6335.925771,7334.324698,5705.252133,6187.337142,,,,,,3419.369109,,3229.438867
3149,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5629.16808,6492.773143,6256.841149,7104.849832,7673.953577,7629.433732,4698.358989,4060.927125,4920.059236,3669.508064,,,,,,3420.520825,,3230.473059
3150,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4613.455889,3782.239179,4301.170233,3116.318892,2789.814175,2960.661457,5258.845345,6486.192281,5950.724071,9286.176408,,,,,,3421.906919,,3230.705503
3151,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4475.000546,4853.034695,6838.678428,8820.386855,7616.381211,11803.39788,15932.30359,22845.76059,47125.35545,52863.78072,,,,,,3422.086452,,3230.742076
3152,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5328.065991,5475.755125,5183.117306,4217.445941,4925.535801,4386.502613,4064.209389,3421.271755,2094.960901,2034.431581,,,,,,3422.556696,,3230.998416
3153,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5411.131738,5762.496981,6113.033596,6656.975529,10032.01769,9382.600133,10822.81805,9716.485959,11646.94845,14029.04057,,,,,,3422.859869,,3231.132068
3154,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4902.164541,5766.138415,5341.355487,4858.162091,4421.682567,3656.338917,2914.296162,4119.718965,3844.442081,3858.928644,,,,,,3423.346768,,3233.256992
3155,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4459.265913,5441.830306,6191.393112,6582.455404,7419.913052,7340.863245,8264.29391,6629.751536,6165.647221,6116.041336,,,,,,3423.426553,,3233.536652
3156,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6316.024296,3530.119628,3114.380962,2908.811203,2244.994527,2741.219305,2486.918958,3773.933493,4290.540554,4309.020387,,,,,,3424.54827,,3233.734133
3157,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5635.762891,5877.669159,5714.356446,5242.288497,6695.895421,7813.116176,8247.784298,13261.28952,13090.5496,14527.67599,,,,,,3425.820474,,3234.842557
3158,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4619.32012,4526.894487,5221.264557,2442.266882,2386.422493,2431.134854,2296.594573,1579.017972,1729.279412,1384.200505,,,,,,3426.931263,,3235.697705
3159,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4772.435819,5877.865359,5524.341878,5007.212172,5787.147256,4625.334577,8427.041346,8629.943107,8768.909127,8403.877631,,,,,,3428.208533,,3235.893662
3160,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6113.00999,5718.67402,6266.81012,6887.761407,6680.851942,7549.946757,5487.366663,6741.571907,8317.019254,11027.93525,,,,,,3428.518354,,3238.4735
3161,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4827.034182,5176.977688,4155.157193,4040.02211,4894.481798,5213.08017,6077.403594,4681.070316,5318.949124,6770.947179,,,,,,3430.169622,,3238.792963
3162,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4932.758559,4312.422641,6774.474814,8513.855029,6341.706391,5360.834588,3342.904175,3984.188972,3623.757856,2670.960491,,,,,,3430.226021,,3239.512907
3163,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4394.956932,5447.657293,5985.445344,6911.296897,6524.582377,4566.872321,4825.170787,5522.881796,4880.420109,2511.985227,,,,,,3430.295522,,3239.584684
3164,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6156.947316,5894.964115,5867.303701,4441.556215,5041.627375,6151.31596,4405.200691,4064.386286,4608.956435,6861.835648,,,,,,3430.858488,,3239.934553
3165,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5280.725721,5843.145473,5790.809321,3647.687855,3564.070274,2367.5056,3916.986841,3666.607449,3619.370277,4001.317112,,,,,,3436.421746,,3240.250916
3166,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5007.973303,2137.278405,2433.748033,1965.587423,2082.923166,2593.757094,2171.15657,1685.01675,1716.151712,1712.867883,,,,,,3438.167231,,3240.709298
3167,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5081.351296,8016.233789,8173.783405,5819.877742,6477.851925,8403.852809,10567.54588,9112.201101,9727.858138,9404.784299,,,,,,3438.532961,,3241.884171
3168,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5145.857541,4787.841448,4873.484596,5112.509915,5087.208184,3689.500124,3338.355946,4276.121821,4490.261955,4721.130653,,,,,,3438.787166,,3241.933137
3169,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4014.124098,4750.040799,4982.295502,5414.527247,2916.680495,3210.085222,3093.780331,3337.018828,3702.522348,4358.676644,,,,,,3439.255948,,3242.672197
3170,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3969.354067,2706.389736,2291.660904,1734.491193,1451.896547,1318.996425,1541.593948,1356.177297,1006.616922,805.004633,,,,,,3442.680604,,3243.626111
3171,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3893.85087,4199.913788,3063.888907,3871.147711,2285.187995,1721.409275,1682.782259,2156.45563,1817.749753,2015.028401,,,,,,3443.362128,,3244.051112
3172,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5187.91795,5353.175833,6975.151327,6401.063491,7836.511551,7640.736862,8116.546858,6456.257155,8461.489695,4607.799596,,,,,,3444.477017,,3244.606759
3173,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4194.408983,4207.005348,2507.51773,1842.145323,2032.503427,1985.806139,1268.508999,1057.874611,751.1296697,960.1862899,,,,,,3445.239726,,3244.989879
3174,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6001.972168,6210.904811,6696.107157,7799.714454,5025.115283,5288.814959,6212.199459,7030.797337,9028.871737,8826.750818,,,,,,3445.434387,,3246.982472
3175,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4987.767619,5018.319442,4179.690138,3798.332017,4615.374927,6675.769391,7770.513048,6525.569179,9776.015533,14084.38582,,,,,,3446.232861,,3247.538582
3176,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4661.142795,5078.899059,8104.564609,9431.03782,8600.277326,6169.175075,4685.136376,6906.56285,1832.712963,1193.442693,,,,,,3447.656369,,3249.948585
3177,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5830.396554,6102.519065,4615.198667,5891.846977,6734.039219,5244.827445,5575.897774,6617.998007,6964.931599,3374.34505,,,,,,3448.557496,,3250.182844
3178,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3988.415956,4583.235005,6316.761306,5674.556658,5355.307474,7498.397526,7295.072385,7374.979029,7269.352312,9240.011259,,,,,,3449.24782,,3251.63252
3179,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5712.864829,5266.0982,4982.814084,3366.828209,2700.496609,2648.152548,2918.614173,3115.446417,2515.884679,3641.360327,,,,,,3449.544474,,3252.055706
3180,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4440.905381,4511.591128,4031.185897,5385.576686,5755.107487,5940.890553,6350.046175,6434.267338,6717.309349,5217.995088,,,,,,3450.276926,,3252.945005
3181,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5416.272662,6255.251132,5301.849194,4334.25754,3616.753681,4701.116093,5046.925669,4998.035773,4470.728518,3872.4653,,,,,,3451.606358,,3253.959417
3182,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3306.148827,2407.673494,2766.632898,2890.244535,3856.924965,3031.428877,2543.797879,3031.472725,3620.022784,4296.226521,,,,,,3452.499369,,3254.771629
3183,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3526.997379,3341.106261,4296.218414,5818.801477,5814.900143,6241.231984,6363.510307,6519.300047,5618.801919,8399.438407,,,,,,3453.64814,,3256.073203
3184,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6086.054357,6148.862867,4255.19312,1768.826992,1783.47861,1860.234533,1863.455145,1442.597054,2281.392997,773.0117956,,,,,,3454.588053,,3256.209074
3185,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4530.795409,4259.609765,4356.191216,5733.955614,6084.382139,3903.561541,2141.008289,1926.847447,1844.553161,2162.230634,,,,,,3454.919847,,3256.761151
3186,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6431.150781,6908.589002,7241.780987,6403.197012,6328.293678,6532.624275,6802.896549,7194.628419,7207.665545,7784.213783,,,,,,3457.744017,,3256.79547
3187,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5017.932691,5150.060411,4669.1809,4635.627116,4699.05524,4805.469453,5241.025232,8119.621854,9995.479476,11693.63505,,,,,,3457.788298,,3257.51525
3188,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5437.423167,5684.201127,6873.7539,7281.262805,7663.454586,7985.908437,8298.940828,6688.792198,5506.545297,4599.621188,,,,,,3459.177782,,3258.791479
3189,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6240.529835,7554.91643,7702.855921,7819.254849,9011.849321,9266.633657,7072.637967,5880.719718,4491.928959,4490.437032,,,,,,3459.335989,,3260.728465
3190,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4634.354705,4056.884242,4008.866593,4140.456157,3130.441475,3297.483333,6425.926387,7502.098475,7900.269563,8807.13946,,,,,,3459.982831,,3261.806848
3191,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5557.122445,5909.385443,6064.877825,6858.91434,5667.94909,5581.767037,8158.942377,9003.579918,9190.303922,10343.05076,,,,,,3462.580039,,3263.315896
3192,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4789.349927,4651.915105,3238.167424,948.0411243,878.2810064,597.4715793,306.8901577,337.052501,383.8192662,401.4378836,,,,,,3462.735172,,3264.276803
3193,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3445.110522,4314.502483,4260.059772,5169.940742,5110.908529,4557.331896,5078.275036,4888.638853,5525.797006,4607.036997,,,,,,3463.139201,,3267.429982
3194,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5763.341107,5314.066392,5820.138517,5709.36229,5084.379944,6177.925097,5606.495191,6413.510434,4788.575922,6734.341749,,,,,,3463.895488,,3268.401154
3195,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5160.682844,5516.370441,8680.146023,7587.88886,3607.892699,2501.182507,1431.309143,1582.843754,1311.542348,1604.432203,,,,,,3465.043647,,3268.762898
3196,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3197.189164,3178.430733,2530.649658,2943.137075,3241.768784,3431.933044,3880.488502,3870.056901,4125.303863,3874.953651,,,,,,3467.250849,,3270.113041
3197,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4756.232249,6200.734356,8886.233396,5273.192447,5182.183225,4975.293295,5523.55374,6017.146844,7155.372359,7387.509151,,,,,,3468.73156,,3270.300124
3198,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5232.926236,4828.020969,3227.274887,3177.425586,3272.696337,3748.935252,2159.130426,1839.884843,787.7781357,398.0448454,,,,,,3470.006911,,3271.897074
3199,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5461.197576,5293.486228,4715.009598,4701.724258,2777.97648,2408.110802,1541.263849,1237.920351,1375.89332,1201.503829,,,,,,3470.220879,,3274.17924
3200,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5120.616901,5341.860934,4921.946996,5036.406778,6428.746992,6950.54234,5000.125756,5447.723397,3867.667739,4531.609441,,,,,,3474.854347,,3274.737135
3201,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5281.488998,5511.765647,5608.803825,5780.765761,6575.512494,5316.551283,5071.203005,4974.103227,4468.355374,3331.633207,,,,,,3477.071462,,3275.458295
3202,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5138.550837,4994.800623,5315.764861,3772.062373,3184.041018,3522.63734,4393.258145,5193.256792,5888.914983,4054.858681,,,,,,3477.861069,,3276.864933
3203,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5647.282057,6126.717913,5538.027448,7190.585296,6193.825733,7877.257488,9384.393285,11687.13602,12611.29561,13750.0751,,,,,,3479.155098,,3277.321378
3204,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3950.68159,3025.704262,3984.619887,3210.516094,3724.030181,3453.641085,2711.833228,1992.494628,1347.112577,1150.29223,,,,,,3479.467812,,3277.84887
3205,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5618.291843,2277.805314,1420.242687,1908.93265,1241.161441,1255.25054,1314.480738,808.4390744,785.8988551,813.7944682,,,,,,3479.927162,,3278.572504
3206,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3750.722411,4823.243064,5256.815916,4487.262916,2318.650807,2585.519885,1455.743568,1717.602941,1517.607399,1580.76886,,,,,,3480.049455,,3279.238969
3207,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4904.884178,4556.172863,5650.931261,7624.270963,8398.761521,9680.962402,10349.60814,10912.37325,13698.66757,14330.48224,,,,,,3480.25626,,3279.60559
3208,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5680.795781,6352.191567,5666.006107,2956.22643,2597.936659,1476.524295,1434.866309,1637.400808,733.7560743,753.8166991,,,,,,3480.368074,,3280.049186
3209,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4932.747608,5717.435886,5481.780333,5010.151476,4912.40844,4879.580803,5183.113401,3989.34319,4821.299838,5544.283731,,,,,,3481.396528,,3281.540716
3210,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5427.189672,5243.583584,5230.72729,5541.972675,6733.6027,6950.058438,7353.567557,8531.830001,7227.655141,3762.066461,,,,,,3481.637137,,3281.777096
3211,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4671.433869,6320.894238,8059.171373,7660.363753,8115.742856,7930.969337,4764.09735,4629.234545,5026.827024,7039.890129,,,,,,3482.369578,,3284.255873
3212,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5626.441674,4554.879095,2711.464469,4553.281018,4991.072598,5519.242695,7431.037477,8297.122495,8413.795991,6472.831323,,,,,,3482.809502,,3285.289229
3213,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4911.143117,5822.965842,5752.586329,7619.726754,6326.774132,1946.370662,3000.280695,2801.162849,4621.417106,3572.360209,,,,,,3483.226212,,3285.76069
3214,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5402.493688,5317.462867,5654.824001,4954.675072,5329.145361,6187.908004,2934.130601,3225.042949,1932.525203,2732.861809,,,,,,3484.549771,,3286.192939
3215,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5357.366734,5278.869625,7078.206561,7437.202278,9288.823932,7371.802959,8998.992725,9817.007209,10293.69653,11602.1393,,,,,,3484.803384,,3286.46727
3216,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4784.335132,5011.366989,3423.036084,3648.802386,2263.505468,3532.403726,2807.552143,2515.974304,2478.074817,1326.205978,,,,,,3484.902427,,3289.330808
3217,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4661.671305,5564.536144,5415.175143,5689.184867,6636.285497,8181.576614,3120.959238,3582.844606,4412.820387,4021.313179,,,,,,3487.087426,,3289.444992
3218,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5792.163942,5321.445772,5830.825981,6241.106504,5697.471367,5445.598171,6464.362602,6332.447943,4905.838699,5486.294759,,,,,,3487.856454,,3290.103405
3219,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4351.718671,4889.422824,4500.820897,4913.703552,5649.912074,6314.502859,5639.924626,6421.527585,6711.522144,3235.697705,,,,,,3488.706845,,3291.906671
3220,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5521.87057,5542.543169,6330.659372,6196.923031,5336.304689,2548.53897,4567.934966,2144.682566,1970.348303,4290.85298,,,,,,3489.90694,,3291.93822
3221,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4636.333119,4684.987855,4377.580841,4596.055015,4052.118656,2613.940771,3216.990822,2099.110731,1813.60968,1318.230021,,,,,,3490.976349,,3291.969142
3222,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5863.373191,6075.682257,6488.775576,3040.511284,4151.86397,6047.722507,5240.113324,6284.694698,7030.540825,9118.896559,,,,,,3496.448307,,3293.3786
3223,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6146.077684,6882.619449,6542.316156,6766.90683,7399.494484,6654.679373,4869.4198,5549.679345,3914.607294,5110.510985,,,,,,3497.063406,,3293.609757
3224,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3534.135736,2410.959193,2782.529592,2354.443932,1872.575282,2342.804101,3220.297819,3154.406581,4693.108963,4669.348161,,,,,,3497.625979,,3293.734091
3225,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5919.053572,5837.775862,3853.750461,4274.022023,4706.103621,7609.671834,20174.95656,18683.19815,10250.95806,11774.99831,,,,,,3497.910162,,3294.492325
3226,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4146.446634,4512.873104,4614.443423,5069.943867,6059.060989,3868.943655,3844.25852,4413.584984,5099.999009,5527.670513,,,,,,3499.529278,,3294.832003
3227,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4785.467001,4379.534428,4689.418952,6178.526424,6431.484254,7985.925362,7487.672561,10774.43727,20931.63508,46611.50955,,,,,,3500.96318,,3296.470016
3228,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6189.149942,5678.101585,4245.527468,3017.508952,3442.159781,2700.363994,3472.66088,3205.848379,2452.197509,1335.305413,,,,,,3501.759225,,3296.590752
3229,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5122.421116,6015.871193,5107.813943,5488.733518,5835.496566,6308.953042,6696.845404,6951.660532,7220.372765,4548.38197,,,,,,3501.783899,,3298.776342
3230,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5346.305087,3880.771746,4819.742808,4993.005666,2787.363195,2283.126216,1373.234351,1044.450926,1297.718568,1389.815259,,,,,,3502.719603,,3299.751544
3231,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6555.878068,7497.660152,7156.399055,8268.489285,7014.793754,4431.467163,3694.623267,2398.494673,2336.264565,2933.627616,,,,,,3502.924222,,3300.490276
3232,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4419.430832,2660.850632,3051.919546,2932.866813,3403.568253,3053.558622,2587.096131,4059.420169,4209.718642,3728.462042,,,,,,3503.742488,,3302.077053
3233,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5901.024955,6667.043577,6276.802801,8458.540702,9553.210313,4206.971926,4840.290873,5148.415666,4541.363875,6323.416303,,,,,,3503.829242,,3303.629183
3234,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4400.748718,3894.70276,4323.726709,1934.012757,1058.676278,2658.054153,2338.770241,2143.828976,2425.886294,1683.37482,,,,,,3506.270509,,3304.093885
3235,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5762.737096,4568.304924,5266.732411,5416.693567,4684.142102,4775.16864,4252.277289,2995.244089,2315.594864,768.1113559,,,,,,3506.360026,,3304.347068
3236,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4777.525,3396.181771,2769.474361,2377.103152,3571.688633,3654.96693,4380.91217,6032.613506,7023.677064,8592.973885,,,,,,3507.996243,,3305.006809
3237,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5380.11655,5621.61132,6621.593846,5967.778768,6196.994178,6176.863331,7490.659112,7321.056181,4604.949762,5450.396165,,,,,,3508.279789,,3305.022838
3238,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5318.413764,5595.770118,5830.12337,7074.632002,7046.101398,3788.065145,3809.633501,4233.611234,5767.951322,5793.179907,,,,,,3509.298822,,3305.648552
3239,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5633.106625,3266.808422,3367.006162,3577.403671,5592.698131,6260.84594,6607.094918,5659.326291,5584.56977,5434.030341,,,,,,3509.41625,,3307.680926
3240,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4763.583396,5733.267454,5657.907597,5715.245313,1932.536541,1488.859683,1399.663351,1642.310563,1877.880514,2097.898559,,,,,,3511.015939,,3309.195057
3241,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5386.771848,4315.239799,4979.689141,5335.878599,5428.707422,1872.292265,2238.332546,1909.430378,2404.774555,2596.423562,,,,,,3512.194211,,3309.516058
3242,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5040.304234,6301.437201,5879.932146,6096.027939,7029.253792,8870.123195,8424.715606,9816.163201,9345.484873,9673.583574,,,,,,3513.056008,,3309.842284
3243,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5661.63637,5693.804465,5624.21443,5260.967756,6556.060078,6620.480442,7852.585076,8141.234415,8756.196494,7214.672442,,,,,,3514.891273,,3310.058071
